algorithm,beta,n,seed,detected_race_to_loan,shd,beta_hat,wall_time_s
ICA-LiNGAM,0.15,1000,1016,1,1,-0.16409769929622303,0.007
DirectLiNGAM,0.15,1000,1016,1,1,-0.1640976992962232,0.029
PC,0.15,1000,1017,0,8,,0.009
FCI,0.15,1000,1017,0,9,,0.013
GES,0.15,1000,1017,1,9,,0.023
GRaSP,0.15,1000,1017,0,11,,0.005
ICA-LiNGAM,0.15,1000,1017,1,1,-0.19004744952370123,0.009
DirectLiNGAM,0.15,1000,1017,1,1,-0.1900474495237014,0.027
PC,0.15,1000,1018,0,11,,0.007
FCI,0.15,1000,1018,0,14,,0.01
GES,0.15,1000,1018,1,7,,0.015
GRaSP,0.15,1000,1018,0,8,,0.005
ICA-LiNGAM,0.15,1000,1018,1,0,-0.09795332398281613,0.006
DirectLiNGAM,0.15,1000,1018,1,0,-0.09795332398281659,0.023
PC,0.15,1000,1019,0,13,,0.008
FCI,0.15,1000,1019,0,9,,0.014
GES,0.15,1000,1019,1,9,,0.022
GRaSP,0.15,1000,1019,0,6,,0.007
ICA-LiNGAM,0.15,1000,1019,1,1,-0.1106246957171477,0.008
DirectLiNGAM,0.15,1000,1019,1,2,-0.11062469571714764,0.031
PC,0.15,5000,1000,0,8,,0.009
FCI,0.15,5000,1000,0,10,,0.016
GES,0.15,5000,1000,1,8,,0.039
GRaSP,0.15,5000,1000,1,3,,0.008
ICA-LiNGAM,0.15,5000,1000,1,0,-0.1605026624069507,0.01
DirectLiNGAM,0.15,5000,1000,1,0,-0.1605026624069506,0.053
PC,0.15,5000,1001,0,8,,0.008
FCI,0.15,5000,1001,0,10,,0.017
GES,0.15,5000,1001,1,2,,0.045
GRaSP,0.15,5000,1001,0,16,,0.011
ICA-LiNGAM,0.15,5000,1001,1,0,-0.142686686822362,0.012
DirectLiNGAM,0.15,5000,1001,1,0,-0.14268668682236188,0.06
PC,0.15,5000,1002,0,9,,0.009
FCI,0.15,5000,1002,0,11,,0.022
GES,0.15,5000,1002,1,16,,0.026
GRaSP,0.15,5000,1002,0,16,,0.007
ICA-LiNGAM,0.15,5000,1002,1,0,-0.1675301228148946,0.01
DirectLiNGAM,0.15,5000,1002,1,0,-0.16753012281489524,0.071
PC,0.15,5000,1003,0,8,,0.008
FCI,0.15,5000,1003,0,11,,0.017
GES,0.15,5000,1003,1,12,,0.032
GRaSP,0.15,5000,1003,1,9,,0.008
ICA-LiNGAM,0.15,5000,1003,1,0,-0.18050912306526518,0.01
DirectLiNGAM,0.15,5000,1003,1,0,-0.18050912306526556,0.057
PC,0.15,5000,1004,0,8,,0.007
FCI,0.15,5000,1004,0,10,,0.016
GES,0.15,5000,1004,1,10,,0.032
GRaSP,0.15,5000,1004,1,8,,0.013
ICA-LiNGAM,0.15,5000,1004,1,1,-0.15642534044914064,0.014
DirectLiNGAM,0.15,5000,1004,1,1,-0.15642534044914064,0.061
PC,0.15,5000,1005,0,9,,0.01
FCI,0.15,5000,1005,0,10,,0.022
GES,0.15,5000,1005,1,5,,0.027
GRaSP,0.15,5000,1005,1,3,,0.008
ICA-LiNGAM,0.15,5000,1005,1,0,-0.1404566027824903,0.015
DirectLiNGAM,0.15,5000,1005,1,0,-0.14045660278249011,0.068
PC,0.15,5000,1006,0,8,,0.01
FCI,0.15,5000,1006,0,10,,0.018
GES,0.15,5000,1006,0,15,,0.027
GRaSP,0.15,5000,1006,1,3,,0.006
ICA-LiNGAM,0.15,5000,1006,1,1,-0.12399303297347922,0.01
DirectLiNGAM,0.15,5000,1006,1,1,-0.12399303297347951,0.054
PC,0.15,5000,1007,0,8,,0.009
FCI,0.15,5000,1007,0,10,,0.015
GES,0.15,5000,1007,0,20,,0.032
GRaSP,0.15,5000,1007,0,14,,0.009
ICA-LiNGAM,0.15,5000,1007,1,0,-0.13413451284292427,0.013
DirectLiNGAM,0.15,5000,1007,1,0,-0.13413451284292421,0.064
PC,0.15,5000,1008,0,8,,0.007
FCI,0.15,5000,1008,0,10,,0.014
GES,0.15,5000,1008,1,9,,0.028
GRaSP,0.15,5000,1008,1,6,,0.008
ICA-LiNGAM,0.15,5000,1008,1,0,-0.12883595868305717,0.01
DirectLiNGAM,0.15,5000,1008,1,0,-0.1288359586830571,0.065
PC,0.15,5000,1009,0,8,,0.01
FCI,0.15,5000,1009,0,10,,0.018
GES,0.15,5000,1009,0,22,,0.033
GRaSP,0.15,5000,1009,1,8,,0.006
ICA-LiNGAM,0.15,5000,1009,1,1,-0.15534342039183333,0.012
DirectLiNGAM,0.15,5000,1009,1,1,-0.1553434203918329,0.055
PC,0.15,5000,1010,0,8,,0.008
FCI,0.15,5000,1010,0,10,,0.014
GES,0.15,5000,1010,0,15,,0.021
GRaSP,0.15,5000,1010,1,3,,0.007
ICA-LiNGAM,0.15,5000,1010,1,0,-0.168618390614151,0.01
DirectLiNGAM,0.15,5000,1010,1,0,-0.168618390614151,0.064
PC,0.15,5000,1011,0,8,,0.01
FCI,0.15,5000,1011,0,10,,0.019
GES,0.15,5000,1011,1,12,,0.029
GRaSP,0.15,5000,1011,1,3,,0.013
ICA-LiNGAM,0.15,5000,1011,1,0,-0.156379246183446,0.012
DirectLiNGAM,0.15,5000,1011,1,0,-0.15637924618344545,0.055
PC,0.15,5000,1012,0,8,,0.009
FCI,0.15,5000,1012,0,9,,0.013
GES,0.15,5000,1012,1,13,,0.021
GRaSP,0.15,5000,1012,1,8,,0.006
ICA-LiNGAM,0.15,5000,1012,1,0,-0.1475000940131891,0.01
DirectLiNGAM,0.15,5000,1012,1,0,-0.14750009401318917,0.067
PC,0.15,5000,1013,0,8,,0.009
FCI,0.15,5000,1013,0,9,,0.016
GES,0.15,5000,1013,0,22,,0.033
GRaSP,0.15,5000,1013,1,3,,0.007
ICA-LiNGAM,0.15,5000,1013,1,1,-0.14719288912618755,0.01
DirectLiNGAM,0.15,5000,1013,1,1,-0.1471928891261873,0.057
PC,0.15,5000,1014,0,8,,0.007
FCI,0.15,5000,1014,0,10,,0.012
GES,0.15,5000,1014,1,3,,0.025
GRaSP,0.15,5000,1014,1,3,,0.008
ICA-LiNGAM,0.15,5000,1014,1,1,-0.16299388144272944,0.01
DirectLiNGAM,0.15,5000,1014,1,1,-0.16299388144272933,0.065
PC,0.15,5000,1015,0,8,,0.008
FCI,0.15,5000,1015,0,11,,0.017
GES,0.15,5000,1015,1,11,,0.031
GRaSP,0.15,5000,1015,0,17,,0.009
ICA-LiNGAM,0.15,5000,1015,1,1,-0.14546706276180665,0.009
DirectLiNGAM,0.15,5000,1015,1,1,-0.14546706276180627,0.053
PC,0.15,5000,1016,0,8,,0.008
FCI,0.15,5000,1016,0,9,,0.012
GES,0.15,5000,1016,0,13,,0.02
GRaSP,0.15,5000,1016,0,9,,0.007
ICA-LiNGAM,0.15,5000,1016,1,1,-0.13894945156860047,0.011
DirectLiNGAM,0.15,5000,1016,1,1,-0.1389494515686005,0.071
PC,0.15,5000,1017,0,8,,0.009
FCI,0.15,5000,1017,0,10,,0.018
GES,0.15,5000,1017,1,12,,0.033
GRaSP,0.15,5000,1017,0,17,,0.009
ICA-LiNGAM,0.15,5000,1017,1,0,-0.18620831232751586,0.011
DirectLiNGAM,0.15,5000,1017,1,0,-0.18620831232751484,0.055
PC,0.15,5000,1018,0,8,,0.008
FCI,0.15,5000,1018,0,10,,0.013
GES,0.15,5000,1018,1,12,,0.025
GRaSP,0.15,5000,1018,1,3,,0.006
ICA-LiNGAM,0.15,5000,1018,1,0,-0.15876102345753917,0.011
DirectLiNGAM,0.15,5000,1018,1,0,-0.1587610234575389,0.065
PC,0.15,5000,1019,0,9,,0.014
FCI,0.15,5000,1019,0,10,,0.026
GES,0.15,5000,1019,1,10,,0.035
GRaSP,0.15,5000,1019,1,12,,0.006
ICA-LiNGAM,0.15,5000,1019,1,0,-0.1409254172793881,0.009
DirectLiNGAM,0.15,5000,1019,1,0,-0.14092541727938807,0.055
PC,0.15,10000,1000,0,8,,0.009
FCI,0.15,10000,1000,0,10,,0.02
GES,0.15,10000,1000,0,17,,0.058
GRaSP,0.15,10000,1000,1,3,,0.008
ICA-LiNGAM,0.15,10000,1000,1,0,-0.15178259195549623,0.016
DirectLiNGAM,0.15,10000,1000,1,0,-0.15178259195549665,0.101
PC,0.15,10000,1001,0,11,,0.01
FCI,0.15,10000,1001,0,9,,0.026
GES,0.15,10000,1001,1,10,,0.037
GRaSP,0.15,10000,1001,1,9,,0.009
ICA-LiNGAM,0.15,10000,1001,1,0,-0.1312798560960582,0.017
DirectLiNGAM,0.15,10000,1001,1,0,-0.13127985609605797,0.096
PC,0.15,10000,1002,0,8,,0.008
FCI,0.15,10000,1002,0,10,,0.016
GES,0.15,10000,1002,1,12,,0.032
GRaSP,0.15,10000,1002,1,6,,0.008
ICA-LiNGAM,0.15,10000,1002,1,0,-0.14276075826000337,0.018
DirectLiNGAM,0.15,10000,1002,1,0,-0.142760758260004,0.108
PC,0.15,10000,1003,0,8,,0.008
FCI,0.15,10000,1003,0,10,,0.015
GES,0.15,10000,1003,1,5,,0.042
GRaSP,0.15,10000,1003,0,17,,0.012
ICA-LiNGAM,0.15,10000,1003,1,0,-0.15616079451562248,0.017
DirectLiNGAM,0.15,10000,1003,1,0,-0.15616079451562231,0.105
PC,0.15,10000,1004,0,8,,0.007
FCI,0.15,10000,1004,0,10,,0.015
GES,0.15,10000,1004,0,17,,0.034
GRaSP,0.15,10000,1004,0,17,,0.009
ICA-LiNGAM,0.15,10000,1004,1,0,-0.16773966429093842,0.021
DirectLiNGAM,0.15,10000,1004,1,0,-0.16773966429093837,0.107
PC,0.15,10000,1005,0,8,,0.008
FCI,0.15,10000,1005,0,10,,0.015
GES,0.15,10000,1005,1,13,,0.028
GRaSP,0.15,10000,1005,1,3,,0.007
ICA-LiNGAM,0.15,10000,1005,1,0,-0.14906239174378955,0.015
DirectLiNGAM,0.15,10000,1005,1,0,-0.1490623917437896,0.113
PC,0.15,10000,1006,0,8,,0.01
FCI,0.15,10000,1006,0,10,,0.016
GES,0.15,10000,1006,1,2,,0.037
GRaSP,0.15,10000,1006,1,3,,0.007
ICA-LiNGAM,0.15,10000,1006,1,0,-0.1577663423790198,0.014
DirectLiNGAM,0.15,10000,1006,1,0,-0.15776634237902035,0.091
PC,0.15,10000,1007,0,11,,0.01
FCI,0.15,10000,1007,0,11,,0.021
GES,0.15,10000,1007,0,16,,0.028
GRaSP,0.15,10000,1007,1,3,,0.009
ICA-LiNGAM,0.15,10000,1007,1,0,-0.1445879007019204,0.018
DirectLiNGAM,0.15,10000,1007,1,0,-0.1445879007019204,0.105
PC,0.15,10000,1008,0,8,,0.008
FCI,0.15,10000,1008,0,10,,0.014
GES,0.15,10000,1008,1,5,,0.044
GRaSP,0.15,10000,1008,0,16,,0.01
ICA-LiNGAM,0.15,10000,1008,1,0,-0.15170387443787992,0.018
DirectLiNGAM,0.15,10000,1008,1,0,-0.1517038744378798,0.106
PC,0.15,10000,1009,0,8,,0.007
FCI,0.15,10000,1009,0,10,,0.015
GES,0.15,10000,1009,1,12,,0.029
GRaSP,0.15,10000,1009,1,3,,0.008
ICA-LiNGAM,0.15,10000,1009,1,0,-0.16263798392468162,0.014
DirectLiNGAM,0.15,10000,1009,1,0,-0.16263798392468162,0.114
PC,0.15,10000,1010,0,13,,0.012
FCI,0.15,10000,1010,0,8,,0.019
GES,0.15,10000,1010,0,18,,0.035
GRaSP,0.15,10000,1010,1,3,,0.008
ICA-LiNGAM,0.15,10000,1010,1,0,-0.12841358896786242,0.014
DirectLiNGAM,0.15,10000,1010,1,0,-0.1284135889678622,0.093
PC,0.15,10000,1011,0,8,,0.008
FCI,0.15,10000,1011,0,10,,0.013
GES,0.15,10000,1011,1,3,,0.044
GRaSP,0.15,10000,1011,1,3,,0.006
ICA-LiNGAM,0.15,10000,1011,1,1,-0.15869871749269188,0.017
DirectLiNGAM,0.15,10000,1011,1,1,-0.15869871749269182,0.101
PC,0.15,10000,1012,0,8,,0.007
FCI,0.15,10000,1012,0,10,,0.011
GES,0.15,10000,1012,1,10,,0.025
GRaSP,0.15,10000,1012,0,15,,0.008
ICA-LiNGAM,0.15,10000,1012,1,1,-0.1354477262786807,0.014
DirectLiNGAM,0.15,10000,1012,1,1,-0.13544772627868099,0.107
PC,0.15,10000,1013,0,10,,0.009
FCI,0.15,10000,1013,0,13,,0.018
GES,0.15,10000,1013,1,2,,0.038
GRaSP,0.15,10000,1013,1,3,,0.008
ICA-LiNGAM,0.15,10000,1013,1,0,-0.14999883071124323,0.014
DirectLiNGAM,0.15,10000,1013,1,0,-0.14999883071124298,0.095
PC,0.15,10000,1014,0,8,,0.008
FCI,0.15,10000,1014,0,10,,0.018
GES,0.15,10000,1014,1,12,,0.035
GRaSP,0.15,10000,1014,1,5,,0.014
ICA-LiNGAM,0.15,10000,1014,1,0,-0.15215978986006237,0.017
DirectLiNGAM,0.15,10000,1014,1,0,-0.1521597898600623,0.105
PC,0.15,10000,1015,0,8,,0.008
FCI,0.15,10000,1015,0,10,,0.015
GES,0.15,10000,1015,1,6,,0.034
GRaSP,0.15,10000,1015,1,9,,0.01
ICA-LiNGAM,0.15,10000,1015,1,0,-0.14750676883092176,0.019
DirectLiNGAM,0.15,10000,1015,1,0,-0.14750676883092162,0.104
PC,0.15,10000,1016,0,8,,0.008
FCI,0.15,10000,1016,0,10,,0.014
GES,0.15,10000,1016,1,10,,0.032
GRaSP,0.15,10000,1016,1,3,,0.009
ICA-LiNGAM,0.15,10000,1016,1,0,-0.15411795042539617,0.017
DirectLiNGAM,0.15,10000,1016,1,0,-0.1541179504253963,0.112
PC,0.15,10000,1017,0,8,,0.009
FCI,0.15,10000,1017,0,9,,0.015
GES,0.15,10000,1017,1,11,,0.03
GRaSP,0.15,10000,1017,1,3,,0.006
ICA-LiNGAM,0.15,10000,1017,1,1,-0.14227723202385434,0.014
DirectLiNGAM,0.15,10000,1017,1,1,-0.1422772320238543,0.091
PC,0.15,10000,1018,0,8,,0.007
FCI,0.15,10000,1018,0,9,,0.015
GES,0.15,10000,1018,1,5,,0.043
GRaSP,0.15,10000,1018,1,3,,0.009
ICA-LiNGAM,0.15,10000,1018,1,0,-0.1542685069026296,0.017
DirectLiNGAM,0.15,10000,1018,1,0,-0.15426850690262942,0.107
PC,0.15,10000,1019,0,8,,0.007
FCI,0.15,10000,1019,0,10,,0.015
GES,0.15,10000,1019,1,11,,0.026
GRaSP,0.15,10000,1019,1,3,,0.006
ICA-LiNGAM,0.15,10000,1019,1,0,-0.14645949753131973,0.015
DirectLiNGAM,0.15,10000,1019,1,0,-0.14645949753131907,0.112
PC,0.15,50000,1000,0,9,,0.014
FCI,0.15,50000,1000,0,9,,0.022
GES,0.15,50000,1000,1,5,,0.038
GRaSP,0.15,50000,1000,0,18,,0.014
ICA-LiNGAM,0.15,50000,1000,1,0,-0.14878219299107853,0.078
DirectLiNGAM,0.15,50000,1000,1,0,-0.14878219299107878,0.421
PC,0.15,50000,1001,0,8,,0.01
FCI,0.15,50000,1001,0,9,,0.016
GES,0.15,50000,1001,0,18,,0.045
GRaSP,0.15,50000,1001,1,2,,0.009
ICA-LiNGAM,0.15,50000,1001,1,0,-0.14139602480271035,0.086
DirectLiNGAM,0.15,50000,1001,1,0,-0.14139602480270988,0.427
PC,0.15,50000,1002,0,9,,0.011
FCI,0.15,50000,1002,0,8,,0.019
GES,0.15,50000,1002,1,5,,0.039
GRaSP,0.15,50000,1002,1,5,,0.011
ICA-LiNGAM,0.15,50000,1002,1,0,-0.15329521824562872,0.077
DirectLiNGAM,0.15,50000,1002,1,0,-0.1532952182456288,0.427
PC,0.15,50000,1003,0,8,,0.012
FCI,0.15,50000,1003,0,9,,0.017
GES,0.15,50000,1003,1,5,,0.04
GRaSP,0.15,50000,1003,0,18,,0.011
ICA-LiNGAM,0.15,50000,1003,1,0,-0.15139273471910147,0.083
DirectLiNGAM,0.15,50000,1003,1,0,-0.15139273471910208,0.444
PC,0.15,50000,1004,0,8,,0.015
FCI,0.15,50000,1004,0,9,,0.02
GES,0.15,50000,1004,1,2,,0.047
GRaSP,0.15,50000,1004,0,16,,0.012
ICA-LiNGAM,0.15,50000,1004,1,0,-0.14981990205528659,0.068
DirectLiNGAM,0.15,50000,1004,1,0,-0.14981990205528684,0.468
PC,0.15,50000,1005,0,9,,0.012
FCI,0.15,50000,1005,0,8,,0.022
GES,0.15,50000,1005,1,5,,0.045
GRaSP,0.15,50000,1005,0,18,,0.012
ICA-LiNGAM,0.15,50000,1005,1,0,-0.15094309297755273,0.081
DirectLiNGAM,0.15,50000,1005,1,0,-0.1509430929775531,0.45
PC,0.15,50000,1006,0,8,,0.01
FCI,0.15,50000,1006,0,10,,0.016
GES,0.15,50000,1006,1,5,,0.043
GRaSP,0.15,50000,1006,0,18,,0.008
ICA-LiNGAM,0.15,50000,1006,1,0,-0.1592410890968736,0.072
DirectLiNGAM,0.15,50000,1006,1,0,-0.15924108909687307,0.437
PC,0.15,50000,1007,0,8,,0.012
FCI,0.15,50000,1007,0,9,,0.017
GES,0.15,50000,1007,1,5,,0.038
GRaSP,0.15,50000,1007,0,16,,0.01
ICA-LiNGAM,0.15,50000,1007,1,0,-0.1487098720012286,0.073
DirectLiNGAM,0.15,50000,1007,1,0,-0.14870987200122832,0.429
PC,0.15,50000,1008,0,11,,0.012
FCI,0.15,50000,1008,0,10,,0.025
GES,0.15,50000,1008,1,5,,0.042
GRaSP,0.15,50000,1008,1,2,,0.011
ICA-LiNGAM,0.15,50000,1008,1,0,-0.1569890443362669,0.071
DirectLiNGAM,0.15,50000,1008,1,0,-0.1569890443362668,0.43
PC,0.15,50000,1009,0,8,,0.01
FCI,0.15,50000,1009,0,10,,0.015
GES,0.15,50000,1009,1,5,,0.038
GRaSP,0.15,50000,1009,0,18,,0.01
ICA-LiNGAM,0.15,50000,1009,1,0,-0.15417121996089214,0.083
DirectLiNGAM,0.15,50000,1009,1,0,-0.15417121996089206,0.427
PC,0.15,50000,1010,0,8,,0.012
FCI,0.15,50000,1010,0,9,,0.016
GES,0.15,50000,1010,1,2,,0.039
GRaSP,0.15,50000,1010,1,2,,0.008
ICA-LiNGAM,0.15,50000,1010,1,0,-0.1485920632330649,0.072
DirectLiNGAM,0.15,50000,1010,1,0,-0.1485920632330647,0.437
PC,0.15,50000,1011,0,8,,0.01
FCI,0.15,50000,1011,0,10,,0.015
GES,0.15,50000,1011,1,5,,0.04
GRaSP,0.15,50000,1011,1,2,,0.01
ICA-LiNGAM,0.15,50000,1011,1,0,-0.15588023008911195,0.077
DirectLiNGAM,0.15,50000,1011,1,0,-0.1558802300891124,0.427
PC,0.15,50000,1012,0,8,,0.012
FCI,0.15,50000,1012,0,9,,0.016
GES,0.15,50000,1012,1,5,,0.038
GRaSP,0.15,50000,1012,1,2,,0.009
ICA-LiNGAM,0.15,50000,1012,1,0,-0.1465982687665787,0.068
DirectLiNGAM,0.15,50000,1012,1,0,-0.1465982687665787,0.423
PC,0.15,50000,1013,1,6,,0.012
FCI,0.15,50000,1013,0,10,,0.019
GES,0.15,50000,1013,1,10,,0.033
GRaSP,0.15,50000,1013,1,2,,0.012
ICA-LiNGAM,0.15,50000,1013,1,0,-0.15123474761401406,0.076
DirectLiNGAM,0.15,50000,1013,1,0,-0.15123474761401337,0.428
PC,0.15,50000,1014,0,9,,0.013
FCI,0.15,50000,1014,0,10,,0.02
GES,0.15,50000,1014,1,5,,0.039
GRaSP,0.15,50000,1014,0,18,,0.01
ICA-LiNGAM,0.15,50000,1014,1,0,-0.15367468760328462,0.076
DirectLiNGAM,0.15,50000,1014,1,0,-0.15367468760328507,0.43
PC,0.15,50000,1015,0,8,,0.009
FCI,0.15,50000,1015,0,10,,0.016
GES,0.15,50000,1015,1,2,,0.04
GRaSP,0.15,50000,1015,1,2,,0.009
ICA-LiNGAM,0.15,50000,1015,1,0,-0.14864227108328712,0.082
DirectLiNGAM,0.15,50000,1015,1,0,-0.14864227108328626,0.43
PC,0.15,50000,1016,0,8,,0.009
